SalesPrice;LotArea;OverallQual;ExterQual;BsmtQual;BsmtTotal;Heating;HeatingQual;CentralAir;FirstFloor;SecondFloor;Bedroom;Kitchen;KitchenQual;TotalRooms;Fireplace;FireplaceQual;GarageCars;GarageArea;GarageQual;WoodDeck;OpenPorch;EnclosedPorch;PoolArea;PoolQua
150000;15240;5;4;4;1026;1;5;1;1026;0;3;1;3;5;0;0;1;308;3;316;85;0;0;0
161750;10900;6;3;4;689;1;5;1;689;703;3;1;3;6;0;0;1;299;3;0;36;0;0;0
128200;10650;5;3;3;894;1;3;1;894;0;3;1;3;5;0;0;1;308;3;365;0;0;0;0
127000;7480;5;3;3;876;1;3;1;876;0;3;1;3;5;0;0;2;484;3;0;0;0;0;0
318000;10389;8;4;4;1978;1;5;1;1978;0;3;1;4;8;1;4;3;850;3;188;25;0;0;0
272000;11423;8;4;4;1581;1;5;1;1601;0;3;1;4;6;1;3;2;670;3;180;0;0;0;0
237000;9548;7;4;4;941;1;5;1;941;888;3;1;4;7;1;3;2;613;3;192;39;0;0;0
240000;9375;7;4;4;1040;1;5;1;1044;1054;4;1;4;9;1;3;2;621;3;331;38;0;0;0
224900;12137;7;3;4;1649;1;5;1;1661;0;3;1;4;6;0;0;2;598;3;0;34;0;0;0
143750;4435;6;4;4;848;1;5;1;848;0;1;1;4;4;0;0;2;420;3;140;0;0;0;0
143000;4426;6;4;4;848;1;5;1;848;0;1;1;4;3;0;0;2;420;3;160;0;0;0;0
232000;10635;8;4;4;1657;1;5;1;1668;0;3;1;4;8;1;3;2;502;3;0;262;0;0;0
213000;8400;7;4;4;1473;1;5;1;1484;0;3;1;4;7;0;0;2;606;3;0;35;0;0;0
185500;8773;7;4;4;1414;1;5;1;1414;0;3;1;4;6;0;0;2;494;3;132;105;0;0;0
84900;8777;3;3;0;0;1;3;0;640;0;2;1;3;5;0;0;1;240;3;0;0;0;0;0
155891;8842;5;3;2;381;1;5;1;992;0;3;1;3;6;0;0;1;319;3;60;0;56;0;0
100000;9825;5;3;0;0;1;3;0;1664;0;4;2;3;8;0;0;0;0;0;0;0;0;0;0
144000;10044;5;3;4;1196;1;3;1;1196;0;3;1;3;6;0;0;1;336;3;257;0;168;0;0
64000;11792;4;3;3;744;1;5;0;792;328;2;1;2;5;0;0;2;480;3;0;0;0;0;0
125200;6305;6;3;3;1008;1;3;1;1096;0;3;1;3;5;1;2;1;352;3;0;0;0;0;0
107000;7819;6;3;3;1029;1;3;1;1117;0;3;1;3;6;1;3;2;672;3;144;0;0;0;0
90000;6410;4;3;3;960;1;5;1;960;0;3;1;3;5;0;0;0;0;0;0;0;0;0;0
140000;8546;4;3;4;1121;1;5;1;1121;0;2;1;3;5;0;0;2;440;3;132;64;0;0;0
113000;8741;6;3;3;735;1;3;1;798;689;3;1;3;7;1;4;1;220;3;0;140;0;0;0
80000;12180;4;3;4;672;3;2;0;672;252;2;1;2;5;0;0;1;280;3;0;0;0;0;0
144500;8562;5;3;3;1216;1;5;1;1526;0;4;1;3;7;1;4;1;364;3;116;78;0;0;0
104000;4853;5;3;3;1107;1;2;0;1296;0;2;1;2;5;1;4;1;260;3;0;0;36;0;0
128000;6858;6;3;4;806;1;3;0;841;806;4;1;2;6;0;0;1;216;3;0;66;136;0;0
58500;8212;3;3;3;864;1;3;0;864;0;2;1;3;5;0;0;1;200;3;0;0;96;0;0
127000;5000;5;3;3;1026;1;3;1;1026;665;3;1;4;6;1;4;1;308;3;0;0;242;0;0
126000;7890;6;3;3;856;1;3;1;856;0;2;1;3;4;1;4;2;399;3;0;0;0;0;0
160000;7200;4;3;0;0;1;3;1;862;1788;6;2;3;10;0;0;0;0;0;0;0;0;0;0
100000;9839;5;3;3;894;1;5;1;894;772;3;1;3;7;1;4;0;0;0;0;156;0;0;0
169000;9638;6;3;3;804;1;5;1;1699;748;4;1;4;10;1;4;1;336;3;272;0;42;0;0
257500;10452;7;4;4;1528;1;5;1;1225;908;4;1;3;8;2;3;1;312;3;0;0;86;0;0
215000;15600;5;3;3;1032;1;5;1;1102;1075;5;2;3;11;0;0;2;484;3;0;0;0;0;0
266500;9042;7;5;3;1152;1;5;1;1188;1152;4;1;4;9;2;4;1;252;3;0;60;0;0;0
335000;17500;7;4;4;1902;1;3;1;1902;0;3;1;5;7;2;3;2;567;3;0;207;162;0;0
203135;19645;7;3;4;423;1;5;1;896;756;3;1;4;6;0;0;2;473;3;0;0;0;0;0
185000;3907;8;4;4;982;1;4;1;1034;0;1;1;4;4;1;3;2;598;3;141;36;0;0;0
162500;3907;8;4;4;1191;1;4;1;1191;0;2;1;4;5;1;3;2;531;3;112;81;0;0;0
289000;15602;7;3;3;1501;1;3;1;1801;0;1;1;3;6;2;3;2;484;3;0;54;0;0;0
125500;5436;4;3;3;796;1;4;1;796;358;3;1;4;7;0;0;1;240;3;0;96;0;0;0
82000;8154;2;3;3;480;1;3;1;540;0;1;1;3;4;0;0;1;200;2;0;0;0;0;0
110000;9140;6;3;3;629;1;2;1;727;380;2;1;3;5;0;0;1;625;3;0;56;0;0;0
68400;7500;4;3;3;698;1;3;1;698;430;2;1;3;6;0;0;2;528;3;30;0;164;0;0
102776;8712;4;3;3;859;1;4;1;859;319;2;1;3;7;0;0;1;384;3;68;0;98;0;0
55993;8712;5;2;3;540;1;3;0;1044;0;2;1;2;4;0;0;2;504;3;0;0;0;0;0
50138;8712;4;2;3;756;1;4;1;952;0;3;1;3;5;0;0;1;330;3;0;0;265;0;0
246000;3811;8;4;5;1594;1;5;1;1646;0;2;1;4;5;1;4;2;525;3;128;53;0;0;0
254900;11050;8;4;4;1049;1;5;1;1036;880;3;1;4;8;1;3;3;741;3;0;70;0;0;0
190000;9620;6;3;3;1243;1;3;1;1285;0;3;1;4;6;1;2;2;473;3;375;26;0;0;0
201000;9196;7;4;5;1560;1;5;1;1560;0;3;1;4;7;0;0;2;573;3;100;150;0;0;0
169900;12328;6;3;3;1012;1;3;1;1034;0;3;1;3;6;0;0;3;888;3;0;0;0;0;0
170000;12760;6;3;3;1958;1;3;1;2048;0;5;2;3;9;0;0;2;776;3;0;0;0;0;0
160000;57200;5;3;3;747;1;3;1;1687;0;3;1;3;7;2;3;2;572;3;0;0;50;0;0
220000;11896;7;4;4;1336;1;5;1;1346;0;3;1;4;6;1;3;3;660;3;100;48;0;0;0
179781;9803;7;4;4;1214;1;5;1;1214;0;2;1;4;6;0;0;2;520;3;0;25;0;0;0
174000;9802;5;3;4;384;1;4;1;744;700;3;1;3;7;0;0;2;400;3;100;0;0;0;0
269500;12003;8;4;5;774;1;5;1;774;1194;4;1;5;8;1;4;3;680;3;0;75;0;0;0
214900;11316;7;4;4;817;1;5;1;824;1070;4;1;4;8;1;4;2;510;3;0;40;0;0;0
202900;14191;8;4;4;967;1;5;1;993;915;4;1;4;9;0;0;2;431;3;135;0;0;0;0
378500;13214;9;5;5;2002;1;5;1;2018;0;3;1;5;10;1;4;3;746;3;144;76;0;0;0
169000;15300;5;3;3;1068;1;3;1;1264;0;2;1;3;7;1;3;2;528;3;0;0;0;0;0
173500;10114;5;3;5;1430;1;5;1;1430;0;3;1;4;7;0;0;2;624;3;0;0;0;0;0
139000;9400;6;3;3;912;1;3;1;912;912;4;2;3;8;0;0;0;0;0;128;0;0;0;0
166500;11875;5;3;4;1344;1;5;1;1344;0;3;1;3;7;1;4;2;686;3;328;0;0;0;0
83500;1974;4;3;3;546;1;3;1;546;546;3;1;3;6;0;0;1;286;3;120;96;0;0;0
119500;2394;5;3;4;945;1;5;1;945;0;2;1;3;5;1;1;1;253;3;174;0;56;0;0
85000;2592;5;3;4;536;1;3;1;536;576;3;1;3;4;0;0;1;336;3;182;0;0;0;0
76000;1476;4;3;3;546;1;5;1;546;546;3;1;3;5;0;0;0;0;0;200;26;0;0;0
75500;1491;4;3;4;630;1;5;1;630;0;1;1;3;3;0;0;0;0;0;96;24;0;0;0
88250;1900;4;3;3;546;1;5;1;546;546;3;1;3;5;0;0;0;0;0;0;0;0;0;0
85500;1890;4;3;3;546;1;3;1;546;546;3;1;3;5;0;0;1;286;3;0;0;64;0;0
130000;6953;5;3;3;864;1;5;1;874;0;3;1;3;5;0;0;1;352;3;0;0;0;0;0
157900;26142;5;3;3;1188;1;3;1;1188;0;3;1;3;6;0;0;1;312;3;261;39;0;0;0
149900;12887;5;3;4;833;1;3;1;833;0;2;1;4;5;0;0;2;495;3;431;0;0;0;0
159000;7700;5;3;3;1216;1;4;1;1216;1216;4;2;3;10;0;0;2;616;3;200;0;0;0;0
136000;10475;5;3;4;624;1;4;1;624;650;3;1;3;6;0;0;2;576;3;22;0;0;0;0
161000;10544;5;3;3;864;1;3;1;864;615;5;1;3;8;0;0;1;275;3;287;0;280;0;0
285000;9892;8;4;4;1679;1;5;1;1803;0;3;1;4;6;2;3;2;482;3;129;64;222;0;0
231000;12961;6;4;4;1152;1;5;1;1152;645;3;1;4;7;1;2;2;616;3;162;312;0;0;0
124500;13008;6;3;2;882;1;3;1;882;0;2;1;3;5;0;0;1;502;3;0;0;0;0;0
157000;10200;6;3;3;1434;1;3;1;1434;0;4;1;3;7;1;4;2;528;3;80;21;0;0;0
345000;13860;8;4;4;1952;1;4;1;2000;704;4;1;5;9;3;3;2;538;3;269;111;0;0;0
189500;10179;6;3;4;945;1;5;1;945;663;3;1;3;7;1;3;2;470;3;252;30;0;0;0
270000;11792;8;4;4;1008;1;5;1;1008;1275;4;1;4;9;1;4;3;632;3;120;46;0;0;0
189000;8400;7;3;4;384;1;4;1;958;670;3;1;3;7;1;3;2;390;3;48;72;0;0;0
377500;14892;9;5;5;1746;1;5;1;1746;0;3;1;5;7;2;4;3;758;3;201;39;0;0;0
168500;8530;7;3;4;384;1;4;1;804;670;3;1;3;7;1;3;2;400;3;120;72;0;0;0
375000;7296;8;4;5;2208;1;5;1;2522;0;1;1;4;8;1;4;2;564;3;182;57;0;0;0
278000;5664;8;4;4;1501;1;5;1;1659;0;2;1;5;5;1;5;2;499;3;212;59;0;0;0
240000;7380;8;3;4;1418;1;5;1;1478;0;2;1;3;5;0;0;2;495;3;168;43;0;0;0
239500;8013;8;4;4;1587;1;5;1;1734;0;2;1;4;6;0;0;2;528;3;52;50;0;0;0
177500;8923;7;4;4;384;1;4;1;751;631;3;1;3;7;1;3;2;396;3;256;0;0;0;0
185000;10141;7;3;4;832;1;4;1;885;833;3;1;3;7;1;3;2;427;3;0;94;0;0;0
191000;7500;6;4;4;952;1;4;1;952;684;3;1;3;7;1;3;2;440;3;0;84;0;0;0
178000;7837;6;4;4;799;1;4;1;799;772;3;1;3;7;1;3;2;380;3;0;40;0;0;0
185000;9765;6;5;4;680;1;4;1;680;790;3;1;3;6;1;3;2;420;3;232;63;0;0;0
181316;8803;6;3;4;707;1;4;1;707;809;3;1;4;7;1;3;2;409;3;0;46;0;0;0
166000;7250;6;3;4;1181;1;5;1;1190;0;3;1;4;6;1;3;2;430;3;0;21;0;0;0
178000;9636;6;3;4;808;1;4;1;808;785;3;1;3;7;1;3;2;389;3;342;40;0;0;0
174000;8125;6;3;4;702;1;4;1;702;779;3;1;3;6;1;3;2;343;3;0;36;0;0;0
173000;9248;6;3;4;1158;1;4;1;1167;0;3;1;4;6;0;0;2;400;3;120;26;0;0;0
225000;10762;7;4;4;978;1;5;1;1005;978;3;1;4;9;1;3;2;490;3;0;0;0;0;0
180500;11851;7;3;4;1424;1;5;1;1442;0;3;1;3;5;0;0;2;500;3;0;34;0;0;0
187500;5814;8;4;4;1220;1;4;1;1360;0;1;1;4;4;1;5;2;565;3;63;0;0;0;0
501837;17423;9;5;5;2216;1;5;1;2234;0;1;1;5;9;1;4;3;1166;3;0;60;0;0;0
372500;11844;8;4;5;2046;1;5;1;2046;0;3;1;4;7;1;4;3;834;3;322;82;0;0;0
260000;16158;7;4;5;1530;1;5;1;1530;0;3;1;4;7;1;4;2;430;3;168;36;0;0;0
185000;11900;5;3;4;1122;1;5;1;946;988;3;1;3;6;1;3;2;567;3;0;176;0;0;0
260000;13005;7;4;4;845;1;3;1;1153;1200;4;1;5;10;1;3;2;484;3;288;195;0;0;0
181000;17043;6;3;4;1362;1;3;1;1586;0;3;1;3;7;1;3;2;435;3;192;0;0;0;0
82500;11900;7;3;3;1386;1;3;1;1411;0;3;1;3;6;1;3;2;544;3;192;0;0;0;0
215000;16635;6;4;4;1602;1;4;1;1602;0;3;1;4;8;1;3;2;529;3;240;0;0;0;0
154000;13250;7;3;4;832;1;3;1;1154;896;4;1;4;8;1;3;2;529;3;192;192;0;0;0
200000;10928;6;3;3;1427;1;3;1;1671;0;3;1;3;7;1;3;2;484;3;252;55;0;0;0
249000;12388;7;3;4;1043;1;3;1;1539;1134;4;1;4;9;1;3;2;441;3;178;84;0;0;0
187500;14115;7;3;4;1372;1;3;1;1472;0;3;1;3;6;2;3;2;588;3;233;48;0;0;0
184000;11088;6;3;3;1140;1;4;1;1707;0;3;1;3;7;1;3;2;479;3;0;0;0;0;0
278000;9600;8;4;4;2524;1;3;1;2524;0;4;1;4;9;1;4;2;542;3;474;120;0;0;0
157000;11880;7;3;4;1271;1;3;1;1601;0;3;1;3;7;1;3;2;478;3;0;0;0;0;0
152000;10400;7;3;4;1090;1;3;1;1370;0;3;1;3;6;1;3;2;479;3;0;0;0;0;0
197500;10304;5;3;3;780;1;5;1;1088;780;4;1;4;9;1;3;2;484;3;448;96;0;0;0
240900;7000;7;4;4;926;1;5;1;1016;868;3;1;5;7;1;5;2;581;3;0;35;0;0;0
263435;8004;8;4;4;832;1;5;1;832;1103;3;1;3;8;0;0;2;552;3;0;150;0;0;0
220000;7500;8;4;4;1058;1;5;1;1058;816;3;1;4;7;1;3;2;588;3;0;134;0;0;0
235000;8470;8;4;4;972;1;5;1;972;839;3;1;4;7;1;4;2;565;3;225;48;0;0;0
213000;9373;5;3;4;1621;1;3;1;1621;0;3;1;3;7;2;2;2;478;3;0;0;0;0;0
167900;10140;6;3;3;1116;1;5;1;1116;0;3;1;3;6;1;3;2;528;3;0;0;0;0;0
158000;11050;7;3;3;1176;1;2;1;1193;0;3;1;3;5;1;3;2;506;3;40;0;0;0;0
165000;10140;6;3;4;1064;1;3;1;1350;0;3;1;3;7;1;3;2;478;3;0;0;0;0;0
158000;10448;6;3;3;689;1;3;1;1378;741;3;1;3;7;1;3;2;583;3;0;104;0;0;0
136000;9000;5;3;4;896;1;3;1;896;896;4;2;3;8;0;0;0;0;0;32;45;0;0;0
148500;8750;5;3;3;1002;1;3;1;1002;0;3;1;3;5;0;0;2;902;3;0;0;0;0;0
156000;7930;6;3;3;1026;1;4;1;1026;0;3;1;4;5;0;0;2;440;3;171;48;0;0;0
128000;7830;5;3;3;1180;1;3;1;1180;0;2;1;3;6;0;0;2;477;3;0;45;0;0;0
143000;8510;5;3;4;1043;1;5;1;1050;0;3;1;3;6;0;0;1;336;3;0;0;0;0;0
76500;7038;4;3;3;864;1;3;1;864;0;3;1;3;5;0;0;2;576;3;210;0;0;0;0
120500;6960;4;3;3;864;1;3;1;864;0;3;1;4;5;0;0;2;660;3;96;0;0;0;0
124500;8120;4;3;3;864;1;5;1;864;0;3;1;3;5;0;0;2;463;3;0;0;0;0;0
97000;10500;4;3;3;864;1;4;1;864;0;2;1;3;4;0;0;2;576;3;216;0;0;0;0
130000;9000;4;3;3;864;1;4;1;864;0;3;1;3;5;0;0;2;576;3;200;0;0;0;0
111000;1680;6;3;3;483;1;3;1;483;504;2;1;3;5;0;0;1;264;3;0;0;0;0;0
125000;2368;5;3;3;765;1;3;1;765;600;3;1;3;7;0;0;2;440;3;0;36;0;0;0
112000;1680;5;3;3;630;1;3;1;630;672;3;1;3;6;0;0;1;280;3;0;0;0;0;0
97000;1680;6;3;3;483;1;3;1;483;504;2;1;3;5;0;0;1;288;3;0;0;0;0;0
118000;1680;6;3;3;483;1;4;1;483;504;2;1;4;5;0;0;1;264;3;250;0;0;0;0
119500;1680;5;3;3;630;1;3;1;630;672;3;1;3;6;0;0;1;264;3;185;0;0;0;0
143750;4928;6;3;4;958;1;3;1;958;0;2;1;3;5;0;0;2;440;3;0;60;0;0;0
146000;2308;6;3;4;804;1;3;1;804;744;3;1;3;7;1;3;2;440;3;108;0;0;0;0
148500;2280;6;3;4;855;1;3;1;855;601;3;1;3;7;1;3;2;440;3;87;0;0;0;0
123000;2280;7;3;4;1057;1;3;1;1055;0;2;1;3;4;1;2;2;440;3;0;27;0;0;0
147000;2308;6;3;3;855;1;3;1;855;467;3;1;3;6;1;2;2;440;3;260;0;0;0;0
137900;2349;6;3;4;855;1;3;1;855;601;3;1;3;6;1;3;2;440;3;0;28;0;0;0
147000;2364;6;3;4;804;1;3;1;804;744;3;1;3;7;1;3;2;440;3;108;0;0;0;0
148500;2289;6;3;3;855;1;3;1;855;586;3;1;3;7;1;3;2;440;3;28;0;0;0;0
138000;2364;6;4;4;855;1;3;1;855;601;3;1;3;6;1;3;2;440;3;147;0;0;0;0
128500;2104;7;3;3;836;1;3;1;836;0;2;1;3;5;0;0;1;345;3;150;20;0;0;0
100000;7150;5;3;3;892;1;3;1;892;0;3;1;3;5;0;0;1;288;3;0;0;0;0;0
148800;10710;5;4;3;864;1;5;1;1120;0;3;1;3;5;1;3;2;656;3;0;162;0;0;0
337500;12456;10;5;5;1700;1;5;1;1718;0;3;1;5;7;1;4;3;786;3;216;48;0;0;0
462000;14257;9;5;5;1776;1;5;1;1794;978;4;1;5;10;3;4;3;754;3;135;64;0;0;0
485000;13518;9;5;5;1926;1;5;1;1966;1174;4;1;5;11;2;4;3;820;3;144;78;0;0;0
555000;15431;10;5;5;3094;1;5;1;2402;0;2;1;5;10;2;4;3;672;3;0;72;0;0;0
325000;13173;9;4;5;1652;1;5;1;1652;0;2;1;5;6;2;5;2;840;3;404;102;0;0;0
256300;14230;8;4;4;1566;1;5;1;1600;0;3;1;4;7;1;4;3;890;3;0;56;0;0;0
253293;12704;8;5;5;2042;1;5;1;2042;0;3;1;5;8;1;4;3;1390;3;0;90;0;0;0
398800;12350;9;4;5;1365;1;5;1;1365;1325;3;1;5;8;1;4;3;864;3;0;197;0;0;0
335000;11308;9;5;5;1104;1;5;1;1130;1054;3;1;5;10;1;4;3;836;3;0;102;0;0;0
404000;12350;9;5;5;2020;1;5;1;2020;0;3;1;5;7;1;4;3;896;3;192;98;0;0;0
402861;12220;10;5;5;2006;1;5;1;2020;0;3;1;5;9;1;4;3;900;3;156;54;0;0;0
451950;13478;10;5;5;1722;1;5;1;1728;568;3;1;5;10;1;4;3;842;3;382;274;0;0;0
582933;13891;9;5;5;1734;1;5;1;1734;1088;4;1;5;12;1;4;3;1020;3;52;170;0;0;0
360000;11578;9;5;5;1736;1;5;1;1736;0;3;1;5;7;1;4;3;834;3;319;90;0;0;0
296000;16870;8;4;5;1782;1;5;1;1782;0;3;1;4;7;2;4;3;932;3;99;82;0;0;0
409900;23303;8;4;5;1508;1;5;1;1508;1012;5;1;5;10;1;4;3;640;3;192;273;0;0;0
255500;11146;8;4;5;1709;1;5;1;1717;0;3;1;4;7;1;4;3;908;3;169;39;0;0;0
335000;10367;9;5;5;1739;1;5;1;1743;0;3;1;5;8;1;4;3;927;3;168;45;0;0;0
274900;9591;8;4;5;1713;1;5;1;1713;0;3;1;5;7;1;4;3;856;3;0;26;0;0;0
300000;10872;9;4;5;1504;1;5;1;1531;0;2;1;5;6;1;4;3;700;3;184;52;0;0;0
324000;13514;9;5;5;1774;1;5;1;1808;0;3;1;5;7;1;4;3;850;3;200;26;0;0;0
350000;8834;9;4;5;1462;1;5;1;1462;762;4;1;5;10;1;4;3;738;3;184;0;0;0;0
280000;11362;8;4;5;1836;1;5;1;1836;0;3;1;4;7;1;4;3;862;3;125;185;0;0;0
284000;10655;8;4;4;3206;1;5;1;1629;0;3;1;4;7;1;4;3;880;3;0;0;0;0;0
269500;12878;7;4;4;1760;1;5;1;1760;0;3;1;4;8;1;4;2;583;3;165;190;0;0;0
233170;9541;7;4;4;1502;1;5;1;1502;0;3;1;4;7;0;0;2;644;3;0;114;0;0;0
386250;13472;10;5;5;2392;1;5;1;2392;0;3;1;5;8;1;5;3;968;3;248;105;0;0;0
445000;15274;9;4;5;2452;1;5;1;2452;0;3;1;5;10;1;4;3;886;3;0;116;0;0;0
290000;13262;8;4;4;1082;1;5;1;1105;1295;4;1;4;10;1;4;3;730;3;114;40;0;0;0
255900;9658;8;4;4;1598;1;4;1;1606;0;3;1;4;6;1;4;3;871;3;230;60;0;0;0
213000;6904;6;4;4;1358;1;5;1;1358;0;2;1;4;6;1;4;2;484;3;192;36;0;0;0
196000;5381;6;4;4;1306;1;5;1;1306;0;1;1;4;5;1;4;2;624;3;170;63;0;0;0
184500;5122;6;4;4;1306;1;5;1;1306;0;1;1;4;5;1;4;2;624;3;170;63;0;0;0
212500;10307;7;4;4;1350;1;5;1;1358;0;2;1;4;6;1;4;2;484;3;192;26;0;0;0
230000;5001;7;4;4;1314;1;5;1;1314;0;2;1;4;6;1;4;2;626;3;172;62;0;0;0
552000;14836;10;5;5;2492;1;5;1;2492;0;2;1;5;8;1;5;3;949;3;226;235;0;0;0
382500;15262;8;4;5;2200;1;5;1;2200;0;3;1;5;8;1;4;3;685;3;208;55;0;0;0
320000;7390;9;5;5;1884;1;5;1;1884;0;2;1;5;6;1;4;2;649;3;231;90;0;0;0
248500;6472;9;5;5;1451;1;5;1;1456;0;2;1;5;6;1;4;2;539;3;192;42;0;0;0
286500;16770;8;4;5;1712;1;5;1;1712;0;3;1;4;8;1;4;3;701;3;218;183;0;0;0
254000;6240;8;4;4;1324;1;5;1;1324;0;2;1;4;6;1;4;2;550;3;192;38;0;0;0
173000;3480;7;4;4;1405;1;5;1;1405;0;2;1;4;6;1;3;2;478;3;148;36;0;0;0
173000;2268;7;4;4;764;1;5;1;764;862;2;1;4;6;0;0;2;474;3;0;27;0;0;0
184000;10928;7;4;4;728;1;5;1;728;728;3;1;4;8;1;4;2;390;3;100;0;0;0;0
167800;8918;6;4;4;745;1;5;1;745;745;3;1;4;7;1;4;2;392;3;36;20;0;0;0
174000;12589;6;4;4;742;1;5;1;742;742;3;1;4;8;1;4;2;390;3;36;24;0;0;0
174000;11911;6;4;4;684;1;5;1;684;876;3;1;4;6;1;4;2;400;3;100;38;0;0;0
174000;3684;7;4;4;1373;1;5;1;1555;0;2;1;4;7;1;3;3;660;3;143;20;0;0;0
175900;3635;7;4;4;1386;1;5;1;1569;0;1;1;4;7;1;3;3;660;3;143;20;0;0;0
192500;3182;7;4;4;1373;1;5;1;1555;0;2;1;4;7;1;3;2;430;3;143;20;0;0;0
181000;3182;7;4;4;1346;1;5;1;1504;0;1;1;4;7;1;4;2;457;3;156;0;0;0;0
180000;3182;7;4;4;1220;1;5;1;1220;0;2;1;4;5;1;4;2;397;3;100;16;0;0;0
160200;3182;7;4;4;1145;1;5;1;1145;0;2;1;4;5;1;4;2;397;3;100;16;0;0;0
188500;7795;7;4;4;716;1;5;1;716;716;3;1;4;6;1;4;2;432;3;100;51;0;0;0
200000;8068;6;4;4;1010;1;5;1;1010;1257;4;1;4;8;1;3;2;390;3;120;46;0;0;0
170000;9434;7;4;4;384;1;5;1;744;630;3;1;4;6;1;4;2;400;3;100;0;0;0;0
189500;7984;7;4;4;868;1;5;1;868;762;3;1;4;7;1;4;2;436;3;120;48;0;0;0
184100;7750;8;4;4;408;1;5;1;779;640;3;1;4;7;1;3;2;527;3;120;0;0;0;0
195500;10125;7;4;4;846;1;5;1;846;748;3;1;4;7;1;4;2;434;3;300;48;0;0;0
192000;8965;7;4;4;782;1;5;1;806;683;3;1;4;8;1;4;2;400;3;0;75;0;0;0
178000;8174;7;4;4;698;1;5;1;698;644;3;1;4;7;1;3;2;393;3;100;56;0;0;0
207500;5063;7;4;4;1314;1;5;1;1314;0;2;1;4;6;1;4;2;626;3;172;62;0;0;0
236000;8795;7;4;4;952;1;5;1;980;1276;4;1;4;8;1;3;2;554;3;224;54;0;0;0
257500;12891;8;4;5;870;1;5;1;878;1126;4;1;4;8;1;4;3;644;3;0;48;0;0;0
244000;12224;6;4;4;992;1;5;1;1022;1032;3;1;4;7;1;3;2;390;3;24;48;0;0;0
167000;9734;7;4;4;384;1;5;1;744;630;3;1;4;7;0;0;2;400;3;0;0;0;0;0
179000;8123;6;3;4;982;1;5;1;1007;793;3;1;3;7;1;3;2;463;3;100;63;0;0;0
190000;8433;6;3;4;794;1;5;1;819;695;3;1;3;7;1;3;2;394;3;0;72;0;0;0
156000;7750;7;3;4;384;1;5;1;774;656;3;1;3;7;1;3;2;400;3;0;0;0;0;0
245000;15896;7;4;4;1177;1;5;1;1223;1089;4;1;4;8;1;3;3;658;3;298;0;0;0;0
181000;24682;6;3;4;841;1;5;1;892;783;3;1;3;7;1;3;2;502;3;0;103;0;0;0
214000;8755;7;4;4;992;1;5;1;1022;1038;3;1;4;8;1;3;2;390;3;0;0;0;0;0
168000;7848;7;3;3;384;1;5;1;774;656;3;1;3;7;1;3;2;410;3;0;0;0;0;0
337000;9430;8;4;4;1252;1;5;1;1268;1097;3;1;4;8;1;4;3;856;3;0;128;0;0;0
403000;15138;8;4;4;1462;1;5;1;1490;1304;4;1;5;9;1;3;3;810;3;0;146;202;0;0
327000;12720;8;4;4;1455;1;5;1;1466;1221;4;1;4;10;2;3;3;810;3;252;30;0;0;0
340000;16545;8;4;4;1284;1;5;1;1310;1140;3;1;4;7;1;3;3;1069;3;0;126;0;0;0
336000;12203;8;4;4;1225;1;5;1;1276;1336;4;1;4;8;1;3;3;676;3;250;0;0;0;0
265000;10208;7;4;4;1264;1;5;1;1277;1067;3;1;4;7;1;3;3;889;3;220;0;0;0;0
315000;10750;8;4;4;2024;1;5;1;2063;0;3;1;4;7;2;4;3;815;3;182;56;0;0;0
260000;9900;7;4;4;1347;1;5;1;1372;1274;4;1;4;9;1;3;3;656;3;340;60;144;0;0
260000;9085;7;4;4;1070;1;5;1;1094;967;3;1;4;7;1;3;2;647;3;296;102;209;0;0
263550;11692;8;4;4;1173;1;5;1;1215;1017;3;1;4;8;1;3;2;623;3;173;165;0;0;0
402000;46589;8;4;4;1629;1;5;1;1686;762;4;1;4;8;1;3;3;711;3;517;76;0;0;0
248000;29959;7;4;4;973;1;5;1;979;871;3;1;4;7;1;4;2;467;3;168;98;0;0;0
244600;9612;8;4;4;1468;1;5;1;1468;0;3;1;4;6;1;4;3;898;3;210;150;0;0;0
275000;11194;8;4;4;1696;1;5;1;1696;0;3;1;4;7;0;0;3;972;3;120;56;0;0;0
257500;10206;8;4;4;1614;1;5;1;1658;0;3;1;4;7;1;4;3;726;3;144;44;0;0;0
287090;9262;8;4;4;1573;1;5;1;1578;0;3;1;5;7;1;4;3;840;3;0;36;0;0;0
275500;10130;8;4;4;1702;1;5;1;1702;0;3;1;4;7;1;4;3;844;3;0;69;0;0;0
245000;9139;8;4;5;1422;1;5;1;1432;0;3;1;4;7;1;4;2;492;3;297;50;0;0;0
253000;9675;7;4;4;1113;1;5;1;1113;858;3;1;4;8;1;4;2;689;3;0;48;0;0;0
468000;11128;9;5;5;2458;1;5;1;2490;0;2;1;5;9;2;4;3;795;3;70;226;0;0;0
252678;8640;7;3;4;900;1;5;1;932;920;3;1;4;7;1;3;2;644;3;168;108;0;0;0
210000;9000;8;4;4;768;1;5;1;786;804;3;1;4;6;0;0;2;676;3;0;30;0;0;0
208300;7862;6;4;4;1218;1;5;1;1218;0;2;1;4;4;0;0;2;676;3;0;102;0;0;0
225000;7993;7;4;5;1436;1;5;1;1436;0;3;1;4;6;0;0;2;529;3;0;121;0;0;0
229456;8640;8;4;4;1300;1;5;1;1314;0;3;1;4;6;0;0;2;552;3;135;112;0;0;0
